"","factor_list","n","cv","co-efficients","p-values","RMSE","RSS","adjR","model_p_sign"
"4137","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 7","-1.2942497641445e-05, 0.0108454357287095, 0.243373886127223, 0.0113597192418582, 0.056791970164411, 0.343884182569926, 0.0103970475875147","0.995456723192922, 0.0104549219317083, 0.000504424474342198, 0.428954706513081, 0.599621851283305, 0.0124094745697971, 0.0442902392260703","0.0105829807707775","0.0094422140224993","0.625873222538614","8.02142423522051e-11"
"4138","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 8","-0.003482883404351, 0.0187304595000522, 0.282906394816818, 0.0517091997719533, 0.290890503373512, 0.0817525838223339, 0.0066951831091303","0.0689116154364564, 6.53518284309035e-06, 9.18342128143844e-05, 0.00113969843089159, 0.000461935646133074, 0.515553614682473, 0.269664469404251","0.00984798759409094","0.00836235222066523","0.675529040398635","2.23676393106045e-12"
"4139","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 9","-0.000503061692775491, 0.0177465050956636, 0.283166450232047, 0.0536074052574156, 0.143671433238023, 0.227815688681725, 0.00570532684785064","0.819425502399887, 1.37365680741838e-06, 0.000439514771769444, 0.00173010065439495, 0.135952152766159, 0.0475400680718572, 0.0142611553634225","0.0100012473041943","0.00945765574776012","0.661868737644379","6.3231011934813e-12"
"4140","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 10","-0.0010557548798899, 0.0142513406660523, 0.143637323863987, 0.0418507083376541, 0.166685806567635, 0.289456743117186, 0.00471231673805174","0.610351152991372, 0.000232128988255098, 0.0450377021534374, 0.00729129240125877, 0.0537019589843861, 0.0201229961712132, 0.276520915016069","0.00994604088660061","0.00897011025176355","0.561959590324625","4.08666269594149e-09"
"4141","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 1","0.00013095673829602, 0.016407568881231, 0.0151723062006013, 0.0597220638401213, 0.321391640438556, 0.157586408771739, 0.00116666605767128","0.945715697756241, 1.67799274784962e-06, 0.256238507249184, 0.218388818856408, 0.00451329915893609, 0.0261503937034345, 0.00289569674624682","0.00985103410106719","0.00991476580780317","0.670373875382309","3.32834196172903e-12"
"4142","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 2","-0.00193628135261834, 0.0159291439888804, 0.0212792513036969, 0.0758923947311728, 0.380796031685558, 0.19771570682172, 0.0024250456283081","0.333479464961884, 2.56210537880235e-05, 0.13657676997182, 0.136484502452552, 0.0014250911177683, 0.0144401582279847, 0.0182770501757401","0.0106397545145673","0.00974830974964795","0.621956103685772","1.04115491918734e-10"
"4143","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 3","-0.00107046383494803, 0.0164188441447926, 0.0356659424237679, 0.20823314895388, 0.264284684367108, 0.291541331073365, 0.00278745016830347","0.547489820027101, 1.21368052749211e-05, 0.0574683474454123, 0.00113099019579859, 0.0179755997536986, 0.000105884643533433, 0.00399535193419895","0.0100260223235583","0.00994339446026111","0.717183541340592","6.9260371862384e-14"
"4144","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 4","-0.000786748199953395, 0.0166123697653992, 0.0335480877642236, 0.0829414204701051, 0.192543651001833, 0.299560105966122, -0.00299134661608793","0.673077506527374, 3.6482270210251e-06, 0.023973250226035, 0.120408146733953, 0.141671348905532, 0.000583843717005786, 0.33834108821209","0.0105905505604479","0.00957450745879749","0.678189274560997","1.81729986949192e-12"
"4145","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 5","-0.00105080447517084, 0.0171409301716113, 0.0200054198401701, 0.124484011037814, 0.247511539478183, 0.192768019240136, 0.000807701920328149","0.593776688113443, 2.27064214053588e-05, 0.169182346560177, 0.0271586197330104, 0.034841641863297, 0.0252490768902375, 0.0708805958922982","0.0107019043224039","0.0112982719182953","0.609601454295362","2.32691660548844e-10"
"4146","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 6","0.000999370301836172, 0.0121496726507185, 0.0471187257275567, 0.0816303139881692, 0.232158696060524, 0.281670425268617, 0.00214835553532223","0.588605665078817, 0.000446477316700038, 0.0140766578347362, 0.108790469098714, 0.0412702604757134, 0.000131354395729297, 0.0224737622321161","0.0100384886805703","0.011757837352252","0.673183712326431","2.6822529643539e-12"
"4147","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 7","0.00438003008855426, 0.00969642460582304, 0.0474590334238166, -0.000515831460803928, 0.223256267064751, 0.193882828459769, 0.00113817335124783","0.0427601127847898, 0.00413023260463202, 0.00351536236416494, 0.992057638299874, 0.0509429911430057, 0.0231623627549334, 0.00600073991283393","0.00941115611780369","0.00938855766044375","0.606066176657575","2.91453326040528e-10"
"4148","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 8","0.00128561335949473, 0.0147340131891122, 0.0422372995027628, 0.0406171405983925, 0.145994225185905, 0.282050658988951, 0.00115136819086245","0.490176314054089, 1.58754555782572e-05, 0.0192907939313526, 0.396862278718793, 0.169664045949023, 0.000163227610951123, 0.00249035195520733","0.00977925264700498","0.0114153692411173","0.690494627047606","6.78987829504561e-13"
"4149","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 9","-0.00168473612653981, 0.0137190541269245, 0.0294026707673045, 0.116509463285129, 0.353088068178, 0.170254274372717, -0.00188706228647835","0.323031981054956, 5.47807952605304e-05, 0.063092738879645, 0.0198273640254707, 0.00278732792601351, 0.0108010854243186, 0.29411340635709","0.00964199783943847","0.00809438965336254","0.666783626844103","4.37302379232614e-12"
"4150","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND","7","cv 10","-0.00107156435610477, 0.0164422506689148, 0.00603115198965239, 0.0590938947794625, 0.438209101493314, 0.200378031688348, 0.000986123928021817","0.521076065468067, 2.6525673820955e-06, 0.665412664090419, 0.263722801125488, 0.000418031617001973, 0.00249803737839499, 0.00594803794180204","0.00933686699018329","0.010858341712735","0.713907289950875","9.2743834604626e-14"
"4151","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 1","0.00468423656083877, -0.0115570373004491, 0.226778337454216, 0.00269195185611818, 0.362651445219913, 0.0132207341028423, 0.0972161695892743","0.00553367564034174, 0.000991225264552214, 0.000708715810534305, 4.56813104630103e-06, 0.000226385768207399, 4.56144671988262e-07, 3.66670157000977e-05","0.00938906758169622","0.00713501896046222","0.745255211504975","4.86967783050933e-15"
"4152","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 2","0.00662065328061864, -0.0152327206237913, 0.229695403962644, 0.000573259507378466, 0.24260516564719, 0.00911655888586998, 0.0512436097292943","0.000290979773882801, 0.000155505215336896, 0.00189685706577542, 0.0104930983251145, 0.0645754989812361, 0.00123313652419593, 0.0278040690234731","0.0105924491550363","0.012106037962587","0.645100802507607","2.13557520739404e-11"
"4153","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 3","0.00294214609419111, -0.0111381457521474, 0.283556273650452, 0.000192032065379753, 0.346410254159423, 0.00407220741515937, 0.0986311023494705","0.101829305665475, 0.00138887508553951, 0.000265071924378102, 0.878680150490402, 0.00219498948649365, 0.271419443567719, 0.000249312764730398","0.00999233102441829","0.00955996977345491","0.650786824227815","1.42318432224922e-11"
"4154","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 4","0.0028601554335969, -0.0107217288412163, 0.173539849820124, 0.000231143516728959, 0.597487600471611, 0.0115706814235589, 0.0701230338044832","0.0995881334002332, 0.0015628591331983, 0.0208019597303897, 0.247692748203582, 6.13572966209372e-07, 4.13698152516683e-06, 0.00797585221835429","0.00930936802433407","0.00724496333048175","0.733884115792383","1.47777395917019e-14"
"4155","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 5","0.00424572986544267, -0.013522850552909, 0.368008377094733, 0.000516584143382098, 0.272262822280816, 0.00753290917780059, 0.0711821284049632","0.0468227742334512, 0.000538904182566768, 2.66266465831655e-05, 0.0233734164475549, 0.0283778326981763, 0.120020887242036, 0.0121429145215646","0.0104402477053073","0.0200279905316487","0.664943305601412","5.02382989613511e-12"
"4156","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 6","0.00630316258385684, -0.00842937815660985, 0.211409523795842, 0.00280695453482307, 0.328867796786517, 0.00888926292694879, 0.0965627573972954","2.03488282373988e-05, 0.0050517318492923, 0.000304784547519339, 3.36628327026713e-07, 0.000271632937216034, 0.0263844109628818, 8.19961664889353e-06","0.00813690068646492","0.00521228142724907","0.75261412337739","2.30968022242669e-15"
"4157","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 7","0.00483217202783937, -0.0116021937448334, 0.283107239650557, 0.000580844637849991, 0.291265785709509, 0.00494060351363589, 0.0658717796979172","0.0143419614600542, 0.00648057823133144, 0.00157730649031072, 0.0261397054021931, 0.0370343782912692, 0.239022900936379, 0.0064076576283066","0.0117085281221297","0.0273864122612316","0.595177053949036","5.75450192105952e-10"
"4158","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 8","0.00676856156195764, -0.0106873180857231, 0.137958668662925, 0.000406257956802893, 0.451029628530691, 0.0224145159806898, 0.0828319627749796","9.04973898657444e-05, 0.00206728825796301, 0.0675033536994035, 0.441219890476198, 0.000111318816264542, 0.000215250277921511, 0.000242738051961317","0.00916016275530473","0.00676601593008506","0.737396505023574","1.0543659186828e-14"
"4159","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 9","0.0085320175810421, -0.0121230009067058, 0.211082729810911, 0.000532548150420437, 0.246804143042226, 0.00827286445619201, 0.0471700727896276","0.000135794284828411, 0.00198866084435069, 0.0101982562118213, 0.0158838243144633, 0.0306076766191369, 0.00228614672530121, 0.109415567325561","0.0106037541087091","0.0120468547721427","0.543705533037855","1.12230090282238e-08"
"4160","Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 10","0.00731228250273864, -0.0114847049124983, 0.20715028293217, 0.00055170083279076, 0.328003583112773, 0.0113452859801221, 0.0547103459162325","4.46649460775547e-05, 0.00336211416124777, 0.00482670970700892, 0.00931962759924938, 0.00361347086765291, 5.12392925435304e-05, 0.0109948705697115","0.00981098567962364","0.018162439477922","0.689761003533973","7.20849303942112e-13"
"4161","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 1","-0.000862020277280406, 0.014202086994343, -0.0108966985886864, 0.00526543510169997, 0.321347783324271, 0.312858785798028, 0.264501444321139","0.662493994006197, 2.73843887823466e-05, 0.00197095903391822, 0.695476853554855, 0.000538329388029152, 0.00230145048324258, 4.60391370664094e-06","0.00902124745296348","0.00618585939166785","0.758331240064634","1.27341440944013e-15"
"4162","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 2","0.000678450749049516, 0.017293784035042, -0.00903383199132888, 0.0336548305806534, 0.24941248790971, 0.302425140041353, 0.18645815819545","0.798144808146753, 3.11504068365265e-05, 0.0235706526356126, 0.0774552598921036, 0.0153054383553578, 0.0190090497023287, 0.0153217307242259","0.0108985282539995","0.00940275470195594","0.666825515180117","4.35919552700799e-12"
"4163","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 3","0.00290120680425631, 0.0103600161257354, -0.00739275440290463, 0.0493166930443932, 0.11786721170913, 0.31068942155685, 0.203273095026498","0.133562038747533, 0.00171540644519917, 0.0231060761632806, 0.00211831665562871, 0.153836604050872, 0.00158196430451651, 0.000487329483818754","0.00859979561966331","0.00602413139563588","0.731126265449745","1.92016012947117e-14"
"4164","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 4","-0.00121307326948201, 0.0130878720108702, -0.00916785512370918, 0.024770214333921, 0.171026416425058, 0.220740414512239, 0.233759532639507","0.486662858991645, 0.000181453752642849, 0.00220707330703641, 0.0330777658073903, 0.0106641362770785, 0.0243079779227112, 9.97472544213266e-05","0.00844473134060854","0.00589719726564069","0.710406939715324","1.26214595248091e-13"
"4165","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 5","0.000972360615156508, 0.015328180648705, -0.00991963665422976, 0.0335950373606706, 0.23519579262806, 0.193021255286351, 0.274962427767212","0.591826698297263, 5.19169864561799e-06, 0.00209040516913391, 0.0560843279502743, 0.00269410103207172, 0.0466552293959579, 7.61111281024816e-06","0.00853427057777753","0.00560576226782146","0.751861420200372","2.49538929096046e-15"
"4166","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 6","0.00147013295442425, 0.0179957140661303, -0.0136758009913945, 0.0189072991624883, 0.295645197429908, 0.0129278037780344, 0.272658989996752","0.525198342490856, 9.79170511602967e-06, 0.000676079436470355, 0.198560342289551, 0.00457735104582478, 0.914230354285222, 0.000169873858596379","0.0105375973544962","0.00892603477271322","0.594901847231586","5.85281058162516e-10"
"4167","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 7","-0.00304773512900536, 0.0164546467141022, -0.00851850603293764, 0.0168904163961207, 0.309197630013093, 0.284663916754766, 0.217889818062592","0.154765907814186, 1.92281949429661e-06, 0.0144892319786686, 0.172017738339565, 0.000724210536723727, 0.0209121187634397, 0.00165736668244848","0.00907060929055029","0.00669003349492252","0.742006304955309","6.72157941808742e-15"
"4168","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 8","0.00183984156367956, 0.0162997386746167, -0.0152520755232161, 0.0204852669663654, 0.290762118225489, 0.202898959093824, 0.215468692910975","0.465268601297665, 0.000185338570924887, 0.0013159196239183, 0.254188015679032, 0.00415286646580709, 0.125144511898305, 0.0103883243686173","0.011926667664492","0.0114318223810824","0.560674283512837","4.39443607044291e-09"
"4169","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 9","-0.000383379676863713, 0.017508320945586, -0.0117523126262285, 0.00979588270224769, 0.268348430080045, 0.326166710561325, 0.218963573426601","0.885074272632154, 3.04810821339735e-05, 0.00595272661480416, 0.566306500818804, 0.0052317960809331, 0.0137888154506878, 0.00697370630634986","0.0112878712275568","0.00994374280005158","0.623310106839982","9.51710934857132e-11"
"4170","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 10","0.00125548898822647, 0.0188263816045843, -0.00880363336591533, -0.00309653356239409, 0.283648184955441, 0.283057931639215, 0.126015478005852","0.592498291965703, 2.05711559399872e-06, 0.0298459743619956, 0.834258170537663, 0.0133387580055605, 0.0172683586834977, 0.118404125093005","0.0101254210752057","0.00795192206712857","0.572704967526459","2.20683658998222e-09"
"4171","Q1 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 1","-0.00390067766992024, 0.0156891806588509, 0.00381140859507848, 0.0486533091815689, 0.135152347307544, 0.387212286042486, 0.239012774414057","0.0507896067841195, 1.21419467544544e-05, 0.785041437671152, 0.319531708627989, 0.067438860927142, 0.00174476047647119, 0.00159832114154819","0.0090536510431964","0.00654767519940908","0.712878246994106","1.01578595134183e-13"
"4172","Q1 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 2","-0.00244784616640365, 0.0154961250321358, -0.00165236417627876, 0.0972323096017751, 0.22752562316893, 0.339853987732226, 0.191881226244464","0.259527808944631, 8.87452365486573e-05, 0.922445170449044, 0.102473221015766, 0.0097323686284593, 0.00713419735235339, 0.0152695092080145","0.0104908078246555","0.00907056877158221","0.597318534407621","5.04173088695496e-10"
"4173","Q1 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 3","-0.00307792893823944, 0.0165455041020804, 0.0298800850356466, 0.0248880715828128, 0.175374678542515, 0.262700702594351, 0.289909080133106","0.189396676184712, 8.06148816340762e-05, 0.145690124972169, 0.671374795522603, 0.0428013112895811, 0.0348167350378192, 0.000362450981572064","0.0109534872879554","0.00943019799729322","0.668114608552236","3.95355427424947e-12"
"4174","Q1 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 4","-0.00481434398640787, 0.0222267369708273, 0.00354371409646985, 0.16579051703581, 0.264079274625755, 0.0886766401105475, 0.279497747859693","0.04719075482088, 2.03064269626513e-07, 0.808183600326367, 0.00689073426028904, 0.00929800282390721, 0.467276980088841, 0.000197213393202856","0.0108620364474963","0.00970709158253617","0.650873941815026","1.41428629207505e-11"
"4175","Q1 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 5","-0.000667868560271382, 0.0133023424283237, 0.0129669017685942, 0.0126312867535373, 0.0750446269629342, 0.30684335506197, 0.233887479117313","0.769475948252946, 0.001060002144025, 0.44412077225058, 0.825904483657226, 0.435454374106604, 0.0132254040215791, 0.00164254582344203","0.0107653588043925","0.00959682168814912","0.527363412744024","2.67310883258786e-08"
"4176","Q1 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA","7","cv 6","-0.00717569937309009, 0.0220592959323682, 0.0346543134735887, 0.180816884867844, 0.285394088486253, 0.197327022844592, 0.207718360916937","0.00499969439100202, 7.25173765781065e-07, 0.0454044840499524, 0.00206515562069142, 0.00330811765578948, 0.136679855875613, 0.00635992882502733","0.0110179888529969","0.010241200403307","0.653182741462322","1.19698698232247e-11"
